0.0	0.3775	0.05	0.0125	0.0775	0.48	0.0025	
0.0	0.1997626582278481	0.23180379746835442	0.019382911392405063	0.033623417721518986	0.42049050632911394	0.0949367088607595	
0.0	0.0948905109489051	0.21751824817518248	0.06350364963503649	0.12627737226277372	0.45985401459854014	0.03795620437956204	
0.0	0.6639004149377593	0.01037344398340249	0.04564315352697095	0.008298755186721992	0.1991701244813278	0.07261410788381743	
0.0	0.09234828496042216	0.2717678100263852	0.10290237467018469	0.05804749340369393	0.40633245382585753	0.06860158311345646	
0.0	0.437125748502994	0.11282697762369996	0.08824456350456981	0.02017018594390167	0.3271352032776552	0.014497321147179325	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
attended	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
That	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Margaret	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
furnish	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
celebrity	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
role	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
right	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
bought	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
geographies	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
distinction	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
!	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
crook	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
James	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
told	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
answer	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
meet	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
.	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
Midwifery	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
few	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
purchased	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
troubles	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
arranged	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
;	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
defender	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
?	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
Kensington	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Sometimes	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
A	0.0	0.0	0.0	0.0	0.058823529411764705	0.9411764705882353	0.0	
made	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
ignorance	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
imaginary	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
parted	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
I	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
suburb	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
times	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Syndrome	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
grew	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
X	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
trial	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
pity	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Romance	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
a	0.0	0.0	0.0	0.0	0.005291005291005291	0.9947089947089947	0.0	
AIDS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
gardens	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
join	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Cedria	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
50p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
new	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
red	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
including	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
days	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
magical	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
having	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
novels	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
advice	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
zone	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
invaded	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
change	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
moves	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
lead	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
spoken	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
infected	0.0	0.0	0.4	0.2	0.0	0.4	0.0	
John	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
futility	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
capital	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
medical	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
basic	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
description	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
priority	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
reputation	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
doubly	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
jam	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
North	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
partnership	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
tensions	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
imparted	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
lilac	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Agent	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
belongs	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
far	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
double	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
much	0.0	0.0	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	
country	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
seminar	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
particularly	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
involved	0.0	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666	0.0	
often	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
areas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Cliff	0.0	0.6	0.0	0.0	0.0	0.4	0.0	
COFFEE	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
opinions	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
make	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
African	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
distant	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
occasion	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
planted	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
tried	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
through	0.0	0.0	0.0	0.0	0.1	0.9	0.0	
education	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
business	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
completely	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
Your	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Its	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
possible	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
following	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
especially	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
Charing	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Manager	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
TWO	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Sue	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
trained	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
breathes	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Friday	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
keeps	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
population	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
attributed	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Moslem	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
reaches	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
main	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
Costaguana	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
expected	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	
which	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
helping	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
shameful	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
inside	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
maid	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
nursing	0.0	0.2	0.0	0.0	0.0	0.8	0.0	
circus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Whether	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Volunteer	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
impressed	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
jobs	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Nobody	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
carried	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Abdul	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
novelist	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Northern	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
peripherals	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
help	0.0	0.4	0.5	0.0	0.0	0.1	0.0	
administer	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
social	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
recently	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
glimpsed	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
report	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	
reported	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	
breathless	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
consequences	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
rot	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Published	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
support	0.0	0.5555555555555556	0.2222222222222222	0.0	0.0	0.2222222222222222	0.0	
periphery	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
identify	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
job	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
health	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
epidemic	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
verges	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
silence	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
scene	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Romania	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
pupils	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
upon	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Westminster	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
indeed	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
television	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Ireland	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
thought	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
space	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
decision	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
distance	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
mountains	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
boys	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
fiction	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
publicity	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
built	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
identifying	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
water	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
held	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
responding	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
marijuana	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
pressures	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
newsroom	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
exploited	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
recall	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
thinks	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
club	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
heterosexually	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
telephone	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Tayside	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
Authorities	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
single	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
tends	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
marks	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
publicise	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
OPERATIONS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
furniture	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
every	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
where	0.0	0.0	0.0	0.0	0.16666666666666666	0.8333333333333334	0.0	
shopkeepers	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
NEWS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
almost	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
rare	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
experiment	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
action	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
none	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
CAR	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
obscure	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
writer	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
darkness	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
eye	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
schoolgirl	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
clothes	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
contract	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
easier	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
momentum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
designated	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
peripheral	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
here	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
atavistic	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
clarified	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
Enthusiasts	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
500	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Despite	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
cranks	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
diminishing	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Jamal	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
societies	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
WITH	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
decay	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Either	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
JUMBLE	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Black	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
coordinated	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
circle	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
disease	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
investment	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
while	0.0	0.16666666666666666	0.0	0.0	0.0	0.8333333333333334	0.0	
Help	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
