0.0	0.3458646616541353	0.05012531328320802	0.020050125313283207	0.07017543859649122	0.5137844611528822	0.0	
0.0	0.2085042894442372	0.22305110033569564	0.017903767251025736	0.037672510257366655	0.42334949645654607	0.08951883625512869	
0.0	0.09366197183098592	0.2211267605633803	0.05985915492957746	0.1323943661971831	0.45492957746478874	0.038028169014084505	
0.0	0.6534839924670434	0.007532956685499058	0.047080979284369114	0.007532956685499058	0.2184557438794727	0.06591337099811675	
0.0	0.08470588235294117	0.2447058823529412	0.1223529411764706	0.07764705882352942	0.4047058823529412	0.06588235294117648	
0.0	0.43342190729258934	0.11219368172423974	0.09241216415707115	0.020962503690581637	0.32860938883968116	0.012400354295837024	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Changes	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
attended	4.035512510088781E-4	4.035512510088781E-4	0.0016142050040355124	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	
That	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	
Margaret	4.037141703673799E-4	0.0012111425111021397	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	
celebrity	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
MAJOR	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
event	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
advanced	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
role	4.035512510088781E-4	0.0016142050040355124	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	
right	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
bought	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	
Ministry	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
geographies	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
distinction	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
essential	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
!	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	0.0016142050040355124	
crook	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
James	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
told	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	
answer	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
possibly	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	
meet	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
.	3.505082369435682E-4	3.505082369435682E-4	3.505082369435682E-4	3.505082369435682E-4	3.505082369435682E-4	3.505082369435682E-4	0.13284262180161233	
Team	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
1	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	0.0012111425111021397	4.037141703673799E-4	
7	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	
troubles	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
arranged	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	0.002016942315449778	4.033884630899556E-4	
;	4.0225261464199515E-4	4.0225261464199515E-4	4.0225261464199515E-4	4.0225261464199515E-4	4.0225261464199515E-4	0.004827031375703942	4.0225261464199515E-4	
quality	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
defender	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
?	4.0112314480545525E-4	4.0112314480545525E-4	4.0112314480545525E-4	4.0112314480545525E-4	4.0112314480545525E-4	4.0112314480545525E-4	0.00762133975130365	
cheque	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
wherever	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	
steady	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
Kensington	4.037141703673799E-4	0.0012111425111021397	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	
Sometimes	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	
A	4.014452027298274E-4	4.014452027298274E-4	4.014452027298274E-4	4.014452027298274E-4	8.028904054596548E-4	0.006423123243677238	4.014452027298274E-4	
made	4.032258064516129E-4	4.032258064516129E-4	0.0024193548387096775	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	
imaginary	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	0.0012111425111021397	4.037141703673799E-4	4.037141703673799E-4	4.037141703673799E-4	
ignorance	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
biggest	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
parted	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	
I	3.971405877680699E-4	0.017474185861795076	3.971405877680699E-4	3.971405877680699E-4	3.971405877680699E-4	3.971405877680699E-4	3.971405877680699E-4	
needing	4.035512510088781E-4	4.035512510088781E-4	0.0016142050040355124	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	4.035512510088781E-4	
J	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
visited	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
suburb	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
times	4.033884630899556E-4	0.002016942315449778	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	
Syndrome	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
grew	4.038772213247173E-4	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
foundation	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
X	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	4.033884630899556E-4	0.002016942315449778	4.033884630899556E-4	
trial	4.038772213247173E-4	8.077544426494346E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	4.038772213247173E-4	
