0.0	0.38345864661654133	0.05764411027568922	0.017543859649122806	0.08270676691729323	0.45864661654135336	0.0	
0.0	0.23295019157088123	0.2099616858237548	0.020306513409961684	0.030268199233716476	0.41226053639846744	0.09425287356321839	
0.0	0.10416666666666667	0.2006172839506173	0.06635802469135803	0.14737654320987653	0.44212962962962965	0.03935185185185185	
0.0	0.670020120724346	0.004024144869215292	0.0482897384305835	0.006036217303822937	0.20925553319919518	0.06237424547283702	
0.0	0.07692307692307693	0.2729528535980149	0.10669975186104218	0.07444168734491315	0.39950372208436724	0.06947890818858561	
0.0	0.4364694471387003	0.11412867765923052	0.09182023924991917	0.021661817006142902	0.32201745877788557	0.013902360168121564	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Changes	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
attended	4.576659038901602E-4	4.576659038901602E-4	0.0018306636155606408	4.576659038901602E-4	4.576659038901602E-4	4.576659038901602E-4	4.576659038901602E-4	
That	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	
Margaret	4.578754578754579E-4	0.0013736263736263737	4.578754578754579E-4	4.578754578754579E-4	4.578754578754579E-4	4.578754578754579E-4	4.578754578754579E-4	
celebrity	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
MAJOR	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
furnish	4.580852038479157E-4	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
event	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
advanced	4.580852038479157E-4	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
role	4.574565416285453E-4	0.0022872827081427266	4.574565416285453E-4	4.574565416285453E-4	4.574565416285453E-4	4.574565416285453E-4	4.574565416285453E-4	
right	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	
bought	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	4.580852038479157E-4	9.161704076958314E-4	4.580852038479157E-4	
