0.0	0.3558897243107769	0.05263157894736842	0.017543859649122806	0.06516290726817042	0.5087719298245614	0.0	
0.0	0.22295562889622295	0.20828749541620828	0.020535386872020535	0.034103410341034104	0.4253758709204254	0.08874220755408874	
0.0	0.1020260492040521	0.21562952243125905	0.06367583212735166	0.1410998552821997	0.4399421128798842	0.03762662807525326	
0.0	0.6685606060606061	0.007575757575757576	0.03787878787878788	0.00946969696969697	0.2159090909090909	0.06060606060606061	
0.0	0.08133971291866028	0.2751196172248804	0.12440191387559808	0.06220095693779904	0.3875598086124402	0.06937799043062201	
0.0	0.43500450315220657	0.1128790153107175	0.09156409486640649	0.02191534073851696	0.32542779945962175	0.013209246472530772	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Changes	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
attended	4.3591979075850045E-4	4.3591979075850045E-4	0.0017436791630340018	4.3591979075850045E-4	4.3591979075850045E-4	4.3591979075850045E-4	4.3591979075850045E-4	
Margaret	4.361098996947231E-4	0.0013083296990841692	4.361098996947231E-4	4.361098996947231E-4	4.361098996947231E-4	4.361098996947231E-4	4.361098996947231E-4	
MAJOR	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
furnish	4.363001745200698E-4	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
event	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
advanced	4.363001745200698E-4	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
role	4.3591979075850045E-4	0.0017436791630340018	4.3591979075850045E-4	4.3591979075850045E-4	4.3591979075850045E-4	4.3591979075850045E-4	4.3591979075850045E-4	
bought	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	
Ministry	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
geographies	4.363001745200698E-4	8.726003490401396E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	4.363001745200698E-4	
